Name,Type,Trip_advisor_ratings,Yellow_page_ratings,Website_link,Directions_link,Menu_link,Total_business_years,Amenities_available,Description,Order_online,Phone_Number,Street_address,locality,Price_range
Wow Bao,"['Restaurants', 'Asian Restaurants', 'Chinese Restaurants']",,"{'rating': None, 'count': None}",https://www.getreef.com/?utm_source=ExtendedNetwork&utm_medium=local-listing&y_source=1_MjQzMjAwNTQtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,,http://www.yellowpages.com/brooklyn-ny/mip/wow-bao-565158991#open-menu,,,"From Business: Wow Bao offers fast Asian street food like bao, pan-seared potstickers, steamed dumplings, rice and noodle bowls, soups, salads, and specialty drinks such as…",False,(800) 969-7033,280 Richardson St,"Brooklyn, NY 11222",$$
Sidetracks Restaurant & Bar,"['Restaurants', 'American Restaurants', 'Caterers']","{""rating"":""4.0"",""count"":""5""}","{'rating': None, 'count': None}",http://sidetracksny.com,,http://www.yellowpages.com/sunnyside-ny/mip/sidetracks-restaurant-bar-453395383#open-menu,36 Years,"['Wheelchair accessible', 'Has Wifi', 'Serves alcohol', 'Takes reservations']","From Business: Sidetracks Restaurant has been providing a variety of breakfast, lunch and dinner items for more than 15 years. It offers grilled chicken, steamed mussels,…",False,(718) 786-3570,4508 Queens Blvd,"Sunnyside, NY 11104",$$
Off The Hook Raw Bar & Grill,"['Restaurants', 'Seafood Restaurants', 'Take Out Restaurants']","{""rating"":""4.5"",""count"":""19""}","{'rating': None, 'count': None}",http://www.offthehookastoria.com,,,,"['Offers outdoor seating', 'Wheelchair accessible', 'Good for groups', 'Has Wifi', 'Serves alcohol']","From Business: Cozy seafood grill & raw oyster bar specializing in updated classic dishes, cocktails & craft ales. We offer Dine-in · Curbside pickup · No-contact delivery. You…",True,(718) 721-2112,2808 34th St,"Astoria, NY 11103",
The Hutton Bar & Grill,"['Restaurants', 'American Restaurants', 'Caterers']","{""rating"":""5.0"",""count"":""23""}","{'rating': None, 'count': None}",http://www.thehuttonjc.com,,http://www.yellowpages.com/jersey-city-nj/mip/the-hutton-bar-grill-531458130#open-menu,7 Years,"['Offers outdoor seating', 'Wheelchair accessible', 'Has Wifi', 'Serves alcohol', 'Takes reservations']",From Business: The Hutton is a neighborhood gastropub located on Hutton Street between Sanford Place and JFK Boulevard in the Heights of Jersey City. We aim to provide a…,True,(201) 356-9169,225 Hutton St,"Jersey City, NJ 07307",$$
Avenue Cafe,"['Restaurants', 'Coffee Shops', 'Coffee & Tea']","{""rating"":""3.5"",""count"":""25""}","{'rating': None, 'count': None}",http://www.avenuecafenyc.com,,http://www.yellowpages.com/astoria-ny/mip/avenue-cafe-466434934#open-menu,,"['Offers outdoor seating', 'Wheelchair accessible', 'Has Wifi', 'Serves alcohol', 'Takes reservations']",From Business: In the heart of Astoria this bustling hot spot with a loungey vibe offers Greek bites plus cocktails & popular sidewalk seating. The perfect hangout spot for…,False,(718) 433-9298,3527 30th Ave,"Astoria, NY 11103",$$
Homemade Taqueria,"['Restaurants', 'Mexican Restaurants', 'Barbecue Restaurants']","{""rating"":""5.0"",""count"":""4""}","{'rating': None, 'count': None}",http://www.homemadetaqueria.com,,http://www.yellowpages.com/long-island-city-ny/mip/homemade-taqueria-480206551#open-menu,11 Years,"['Wheelchair accessible', 'Has Wifi', 'Takes reservations']","From Business: Specialties Tacos ,tortas,quesadillas, burritos,freshmade tortillas History Established in 2010. The ""Homemade Taqueria""concept was brought to NYC by Hilario…",True,(718) 255-1349,4509 34th Ave,"Long Island City, NY 11101",$
Izzy's Pizzeria,"['Restaurants', 'Italian Restaurants', 'Caterers']","{""rating"":""4.0"",""count"":""4""}","{'rating': None, 'count': None}",https://www.izzyspizzeria.com,,http://www.yellowpages.com/edgewater-nj/mip/izzys-pizzeria-538131160#open-menu,,"['Offers outdoor seating', 'Wheelchair accessible', 'Has Wifi', 'Takes reservations']","From Business: The Best Brooklyn Pizza Joint in New Jersey Izzy’s strives to recreate the experience of the legendary, pre-war Brooklyn pizzeria. From the old, Italian…",True,(201) 795-2600,86 The Promenade,"Edgewater, NJ 07020",$$
Gino's Pizza,"['Restaurants', 'Pizza', 'Italian Restaurants']","{""rating"":""4.0"",""count"":""6""}","{'rating': None, 'count': None}",http://www.orderginospizza.com,,http://www.yellowpages.com/astoria-ny/mip/ginos-pizza-464858382#open-menu,,"['Wheelchair accessible', 'Serves alcohol', 'Takes reservations']","From Business: Gino's Pizzeria & Restaurant is currently located at 43-19 Broadway, Astoria, NY 11103. Order your favorite pizza, pasta, salad, and more, all with the click of…",False,(718) 274-9000,4319 Broadway,"Astoria, NY 11103",$
Gigi And Mario,"['Restaurants', 'Italian Restaurants']",,"{'rating': None, 'count': None}",http://gigiandmario.getbento.com,,http://www.yellowpages.com/edgewater-nj/mip/gigi-and-mario-564903861#open-menu,,,From Business: Neapolitan Style PizzaNeapolitan Style Pizza,True,(201) 795-2600,86 City Pl,"Edgewater, NJ 07020",$$
Bareburger,"['Restaurants', 'American Restaurants', 'Hamburgers & Hot Dogs']","{""rating"":""4.0"",""count"":""77""}","{'rating': None, 'count': None}",http://www.bareburger.com,,http://www.yellowpages.com/edgewater-nj/mip/bareburger-481139879#open-menu,10 Years,"['Offers outdoor seating', 'Wheelchair accessible', 'Has Wifi', 'Serves alcohol']","From Business: Bareburger is the leader in America's ""better burger"" trend, emphasizing high-quality, ethically sourced, all-natural & sustainable ingredients in a casual…",False,(201) 941-2273,78 The Promenade,"Edgewater, NJ 07020",$$
Baumgarts Cafe,"['Restaurants', 'Sushi Bars', 'Caterers']","{""rating"":""3.5"",""count"":""89""}","{'rating': None, 'count': None}",http://www.baumgartscafe.com,,http://www.yellowpages.com/edgewater-nj/mip/baumgarts-cafe-1085687#open-menu,25 Years,"['Offers outdoor seating', 'Wheelchair accessible', 'Serves alcohol', 'Takes reservations']",From Business: The menu veers all over the map from burgers & ice cream to pad Thai at this casual dinerlike spot.The menu veers all over the map from burgers & ice cream to…,True,(201) 313-3889,59 The Promenade,"Edgewater, NJ 07020",$$
Greek Taverna,"['Restaurants', 'Greek Restaurants', 'Continental Restaurants']","{""rating"":""3.5"",""count"":""90""}","{'rating': None, 'count': None}",https://www.greektavernausa.com/greek-taverna-edgewater,,http://www.yellowpages.com/edgewater-nj/mip/greek-taverna-11682224#open-menu,25 Years,"['Offers outdoor seating', 'Wheelchair accessible', 'Has Wifi', 'Serves alcohol', 'Takes reservations']",From Business: Amazing NYC skyline views accompanied by the delightful culinary delights straight from the Islands of Greece. Explore the mouth watering Mediterranean cuisine…,True,(201) 945-8998,55 The Promenade,"Edgewater, NJ 07020",$$
Ainslie,"['Restaurants', 'Italian Restaurants', 'Pizza']","{""rating"":""3.5"",""count"":""13""}","{'rating': None, 'count': None}",https://ainsliebk.com,,http://www.yellowpages.com/brooklyn-ny/mip/ainslie-549976587#open-menu,,,"From Business: Chef John DeLucie and lead pizzaiolo Erasmo ‘Mino’ Lassandro offer a tasty menu of wood-fired pizzas, pastas, free range chicken, NY Strip Steak, Atlantic Salmon…",True,(347) 725-3400,76 Ainslie St,"Brooklyn, NY 11211",$$
Pecoraro Latteria,"['Restaurants', 'Italian Restaurants', 'Take Out Restaurants']",,"{'rating': None, 'count': None}",http://www.pecoraronyc.com,,http://www.yellowpages.com/brooklyn-ny/mip/pecoraro-latteria-564576140#open-menu,,,From Business: Restaurant / DeliRestaurant / Deli,True,(347) 690-1200,636 Metropolitan Ave,"Brooklyn, NY 11211",$$
Okozushi by Megumi,"['Restaurants', 'Sushi Bars', 'Japanese Restaurants']",,"{'rating': None, 'count': None}",http://www.okozushi.com,,http://www.yellowpages.com/brooklyn-ny/mip/okozushi-by-megumi-547729689#open-menu,,,From Business: Affordable sushi takeout serving the freshest and finest ingredients flown in daily.Affordable sushi takeout serving the freshest and finest ingredients flown in…,True,(347) 599-1144,376 Graham Ave,"Brooklyn, NY 11211",$$
Poke Burrito,"['Restaurants', 'Sushi Bars', 'Japanese Restaurants']","{""rating"":""5.0"",""count"":""5""}","{'rating': None, 'count': None}",http://pokeburrito.nyc,,http://www.yellowpages.com/astoria-ny/mip/poke-burrito-542176940#open-menu,,,"From Business: Poke Bowl & Sushi Burrito in Astoria Freshly Made! Build your own Poke or try our signatures, and don't forget to grab a Hawaiian Sun drink only available at our…",True,(929) 328-0041,3707 30th Ave,"Astoria, NY 11103",$
Soup Queen,"['Restaurants', 'American Restaurants']",,"{'rating': None, 'count': None}",,,http://www.yellowpages.com/brooklyn-ny/mip/soup-queen-519786131#open-menu,,,From Business: Quality crafted soups using the finest free rainge meats seasonal produce & imported spices menu changes daily.,False,(347) 978-1791,341 Graham Ave,"Brooklyn, NY 11211",$
DB Seafood and Boil,"['Restaurants', 'Seafood Restaurants']","{""rating"":""5.0"",""count"":""1""}","{'rating': None, 'count': None}",http://www.facebook.com/DB-Seafood-and-Boil-109383634229866,,http://www.yellowpages.com/brooklyn-ny/mip/db-seafood-and-boil-557631601#open-menu,,,"From Business: Located in East Williamsburg, DB Seafood and Boil is a classic seafood spot, best known for made-to-order signature boils. Dive right in to Brooklyn’s newest…",True,(718) 388-0772,483 Grand St,"Brooklyn, NY 11211",$$
RoofTop at Exchange Place,"['Restaurants', 'American Restaurants', 'Bars']","{""rating"":""4.5"",""count"":""215""}","{'rating': None, 'count': None}",https://www.rooftopxp.com,,,,,From Business: RoofTop at Exchange Place is made up of multi-level indoor and outdoor spaces - The RoofTop at Exchange Place and The Terrace. This cocktail destination tops…,False,(551) 256-7850,1 Exchange Pl,"Jersey City, NJ 07302",
Celestine Restaurant,"['Restaurants', 'Middle Eastern Restaurants', 'Mediterranean Restaurants']","{""rating"":""4.0"",""count"":""86""}","{'rating': None, 'count': None}",https://www.celestinebk.com,,,,,"From Business: Celestine is an Eastern Mediterranean restaurant located on the DUMBO waterfront, just under the Manhattan Bridge. Our kitchen, led by Executive Chef Garett…",False,(718) 522-5356,1 John St,"Brooklyn, NY 11201",
Red Lobster,"['Restaurants', 'Seafood Restaurants', 'American Restaurants']",,"{'rating': None, 'count': None}",http://www.redlobster.com,,http://www.yellowpages.com/secaucus-nj/mip/red-lobster-501319712#open-menu,55 Years,"['Good for groups', 'Serves alcohol', 'Takes reservations', 'Good for families']","From Business: Red Lobster is a food chain that operates more than 600 restaurants in the United States and Canada. With a location in Secaucus, N.J., it is a seafood…",True,(201) 583-1902,700 Plaza Dr,"Secaucus, NJ 07094",$$
Carnegie Diner & Cafe,"['Restaurants', 'American Restaurants', 'Coffee Shops']","{""rating"":""4.0"",""count"":""10""}","{'rating': None, 'count': None}",http://www.carnegiediner.com,,,1 Year,,"From Business: Carnegie Diner & Cafe has expanded its reach to New Jersey, finding its new home in the bustling Plaza at Harmon Meadow in Secaucus. Known for its delectable…",False,(201) 267-6111,700 Plaza Dr,"Secaucus, NJ 07094",
Valentina Restaurant Corp,"['Restaurants', 'Italian Restaurants', 'Family Style Restaurants']",,"{'rating': None, 'count': None}",http://www.doughvale.com,,,,,From Business: Small restaurant with the best pizza and italian food in WilliamsburgSmall restaurant with the best pizza and italian food in Williamsburg,False,(347) 854-7284,330 S 3rd St,"Brooklyn, NY 11211",
Dough Vale,"['Restaurants', 'Italian Restaurants', 'Pizza']","{""rating"":""4.0"",""count"":""3""}","{'rating': None, 'count': None}",http://www.doughvale.com,,http://www.yellowpages.com/brooklyn-ny/mip/dough-vale-549644718#open-menu,,,From Business: The best pizza and italian food in williamsburgThe best pizza and italian food in williamsburg,True,(347) 889-7400,330 S 3rd St,"Brooklyn, NY 11211",$$
Il Passatore,"['Restaurants', 'Italian Restaurants', 'Breakfast, Brunch & Lunch Restaurants']","{""rating"":""4.5"",""count"":""50""}","{'rating': None, 'count': None}",http://www.ilpassatorebrooklyn.com,,http://www.yellowpages.com/brooklyn-ny/mip/il-passatore-456081025#open-menu,16 Years,"['Offers outdoor seating', 'Wheelchair accessible', 'Serves alcohol', 'Takes reservations']","From Business: Brooklyn's best Northern Italian Trattoria featuring Homemade Pastas (with Gluten Free options available), Artisanal Gelato and Desserts.Brooklyn's best Northern…",True,(718) 963-3100,14 Bushwick Ave,"Brooklyn, NY 11211",$$
Carrabba's Italian Grill,"['Restaurants', 'Italian Restaurants', 'Bar & Grills']",,"{'rating': None, 'count': None}",https://locations.carrabbas.com/new-jersey/secaucus/485-harmon-meadow-blvd?y_source=1_MTU1MDMwNjAtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,,http://www.yellowpages.com/secaucus-nj/mip/carrabbas-italian-grill-524892823#open-menu,11 Years,"['Offers outdoor seating', 'Serves alcohol', 'Takes reservations']","From Business: Enjoy authentic Italian for dine-in, carryout, delivery or catering.",True,(201) 330-8497,485 Harmon Meadow Blvd,"Secaucus, NJ 07094",$
The Saint Austere,"['Restaurants', 'Bars', 'Places Of Interest']","{""rating"":""5.0"",""count"":""2""}","{'rating': None, 'count': None}",http://www.thesaintaustere.com,,http://www.yellowpages.com/brooklyn-ny/mip/the-saint-austere-471106850#open-menu,12 Years,"['Serves alcohol', 'Takes reservations']",From Business: The Saint Austere’s cozy yet bustling dining room and friendly staff have served the Williamsburg neighborhood since 2011. The restaurant is the vision of the…,False,(718) 388-0012,613 Grand St,"Brooklyn, NY 11211",$$
Macoletta,"['Restaurants', 'Italian Restaurants', 'Pizza']","{""rating"":""5.0"",""count"":""11""}","{'rating': None, 'count': None}",https://www.facebook.com/macolettany,,http://www.yellowpages.com/astoria-ny/mip/macoletta-545215753#open-menu,,,"From Business: T.I.A. is a saying I always use. It stands for This is America. Only in America can you bring together the best of Italian-pizza making, the best American beer,…",True,(718) 777-4992,2815 24th Ave,"Astoria, NY 11102",$$
No Forks Given,"['Restaurants', 'Korean Restaurants', 'Asian Restaurants']",,"{'rating': None, 'count': None}",http://www.instagram.com/noforksgivennj,,http://www.yellowpages.com/jersey-city-nj/mip/no-forks-given-556053309#open-menu,,,From Business: Local Jersey City established food truck known for putting our unique twist on classic handheld favorites. It’s a world of flavor in every bite from Asian to…,False,(551) 206-2060,2 Grand St,"Jersey City, NJ 07302",$$
Cecconi's Dumbo,"['Restaurants', 'Thai Restaurants', 'Italian Restaurants']","{""rating"":""4.0"",""count"":""592""}","{'rating': None, 'count': None}",http://www.cecconisdumbo.com,,,,,"From Business: Cecconi's Dumbo, part of Soho House & Co is a modern-day classic Italian restaurant, producing simple, handmade dishes using seasonal, locally sourced…",False,(718) 650-3900,55 Water St,"Brooklyn, NY 11201",
Red Robin Gourmet Burgers,"['Restaurants', 'Family Style Restaurants', 'Take Out Restaurants']",,"{'rating': None, 'count': None}",http://www.redrobin.com,,http://www.yellowpages.com/secaucus-nj/mip/red-robin-gourmet-burgers-483555437#open-menu,,['Serves alcohol'],"From Business: Bring home the Yummm when you order Red Robin To-Go. Start your meal with Towering Onion Rings, fall head over heels with The MadLove Burger, or keep it light…",True,(201) 471-9795,450 Harmon Meadow Blvd,"Secaucus, NJ 07094",$$
Mathews Food & Drink,"['Restaurants', 'American Restaurants']","{""rating"":""4.0"",""count"":""37""}","{'rating': None, 'count': None}",http://www.mathewsfoodanddrink.com,,http://www.yellowpages.com/jersey-city-nj/mip/mathews-food-drink-532225303#open-menu,,['Serves alcohol'],"From Business: Welcome to Mathew’s, a joyous eatery inspired by the unique spirit and dining culture of the South. Here you'll find delicious food and drink in a beautiful…",True,(201) 333-1258,351 Grove St,"Jersey City, NJ 07302",$$$
